zip;city;state;county;lat;lng;population
60621;Chicago;IL;Cook;41.77624;-87.63955;28301
60622;Chicago;IL;Cook;41.90267;-87.68355;54609
60623;Chicago;IL;Cook;41.84793;-87.71753;81277
60624;Chicago;IL;Cook;41.88045;-87.72366;35263
60625;Chicago;IL;Cook;41.97318;-87.69963;76760
60626;Chicago;IL;Cook;42.00904;-87.66955;49662
60628;Chicago;IL;Cook;41.69165;-87.61828;60431
60629;Chicago;IL;Cook;41.7754;-87.71239;108324
60630;Chicago;IL;Cook;41.97222;-87.75758;55486
60631;Chicago;IL;Cook;41.99473;-87.8131;30924
60632;Chicago;IL;Cook;41.81141;-87.71348;89107
60634;Chicago;IL;Cook;41.94627;-87.80639;73885
60636;Chicago;IL;Cook;41.77578;-87.66909;32198
60637;Chicago;IL;Cook;41.78156;-87.6032;52721
60638;Chicago;IL;Cook;41.78175;-87.77057;57074
60639;Chicago;IL;Cook;41.9206;-87.75593;84240
60640;Chicago;IL;Cook;41.97253;-87.66372;65445
60641;Chicago;IL;Cook;41.94667;-87.74693;68894
60643;Chicago;IL;Cook;41.70026;-87.663;45942
60644;Chicago;IL;Cook;41.88013;-87.75756;47210
60645;Chicago;IL;Cook;42.00859;-87.69457;48208
60646;Chicago;IL;Cook;41.99365;-87.76128;28780
60647;Chicago;IL;Cook;41.92074;-87.702;84749
60649;Chicago;IL;Cook;41.75885;-87.56368;48056
60651;Chicago;IL;Cook;41.90202;-87.74104;63335
60652;Chicago;IL;Cook;41.74744;-87.71445;41074
60653;Chicago;IL;Cook;41.81924;-87.61017;33383
60654;Chicago;IL;Cook;41.89209;-87.63673;25755
60655;Chicago;IL;Cook;41.69479;-87.70374;28434
60656;Chicago;IL;Cook;41.97424;-87.82709;29538
60657;Chicago;IL;Cook;41.93965;-87.65495;71904
60659;Chicago;IL;Cook;41.98946;-87.70668;41728
60660;Chicago;IL;Cook;41.99113;-87.66609;42724
60707;Elmwood Park;IL;Cook;41.92175;-87.80744;41116
60714;Niles;IL;Cook;42.02834;-87.81131;30305
60804;Cicero;IL;Cook;41.84005;-87.75925;82797
60901;Kankakee;IL;Kankakee;41.11029;-87.90049;33128
60914;Bourbonnais;IL;Kankakee;41.18706;-87.86194;28673
61008;Belvidere;IL;Boone;42.24579;-88.83949;33582
61032;Freeport;IL;Stephenson;42.31509;-89.63598;29020
61107;Rockford;IL;Winnebago;42.28344;-89.00348;30765
61108;Rockford;IL;Winnebago;42.25515;-89.00236;30355
61109;Rockford;IL;Winnebago;42.1924;-89.05392;26768
61201;Rock Island;IL;Rock Island;41.47799;-90.57608;36766
61265;Moline;IL;Rock Island;41.48195;-90.48895;43748
61401;Galesburg;IL;Knox;40.94451;-90.38888;30580
61554;Pekin;IL;Tazewell;40.54441;-89.62181;40577
61604;Peoria;IL;Peoria;40.70525;-89.65297;28313
61614;Peoria;IL;Peoria;40.75872;-89.60486;27370
61701;Bloomington;IL;McLean;40.47697;-88.99278;35136
61704;Bloomington;IL;McLean;40.46951;-88.94281;37279
61761;Normal;IL;McLean;40.52503;-88.95152;54075
61801;Urbana;IL;Champaign;40.10937;-88.21175;27891
61820;Champaign;IL;Champaign;40.112;-88.24423;40599
61821;Champaign;IL;Champaign;40.11041;-88.27611;28611
61822;Champaign;IL;Champaign;40.13693;-88.30453;27642
61832;Danville;IL;Vermilion;40.13186;-87.63256;32450
62002;Alton;IL;Madison;38.93988;-90.12829;29543
62025;Edwardsville;IL;Madison;38.83004;-89.93298;35520
62040;Granite City;IL;Madison;38.71592;-90.10078;40404
62221;Belleville;IL;St. Clair;38.51187;-89.89922;29875
62226;Belleville;IL;St. Clair;38.53634;-90.00057;28255
62234;Collinsville;IL;Madison;38.68214;-89.9815;31648
62269;O'Fallon;IL;St. Clair;38.59844;-89.91294;35923
62301;Quincy;IL;Adams;39.93139;-91.38741;30746
62521;Decatur;IL;Macon;39.81435;-88.93086;32665
62526;Decatur;IL;Macon;39.90322;-88.9902;30483
62702;Springfield;IL;Sangamon;39.82377;-89.64286;31033
62703;Springfield;IL;Sangamon;39.76276;-89.63106;28922
62704;Springfield;IL;Sangamon;39.77358;-89.68503;40046
62959;Marion;IL;Williamson;37.71442;-88.91463;27793
63010;Arnold;MO;Jefferson;38.42964;-90.3932;34478
63011;Ballwin;MO;St. Louis;38.60337;-90.55847;35920
63017;Chesterfield;MO;St. Louis;38.65143;-90.53722;43243
63021;Ballwin;MO;St. Louis;38.5689;-90.54564;55666
63026;Fenton;MO;St. Louis;38.50195;-90.45995;45354
63028;Festus;MO;Jefferson;38.14545;-90.39423;28457
63031;Florissant;MO;St. Louis;38.81392;-90.35224;50196
63033;Florissant;MO;St. Louis;38.7958;-90.27786;43056
63052;Imperial;MO;Jefferson;38.38983;-90.4358;28712
63109;Saint Louis;MO;St. Louis;38.58483;-90.29563;25236
63114;Saint Louis;MO;St. Louis;38.70218;-90.36224;33969
63116;Saint Louis;MO;St. Louis;38.57999;-90.26501;42170
63118;Saint Louis;MO;St. Louis;38.59237;-90.22534;25913
63119;Saint Louis;MO;St. Louis;38.58868;-90.35104;34181
63121;Saint Louis;MO;St. Louis;38.70739;-90.30023;25008
63122;Saint Louis;MO;St. Louis;38.57853;-90.42133;41634
63123;Saint Louis;MO;St. Louis;38.54949;-90.32739;49077
63125;Saint Louis;MO;St. Louis;38.51867;-90.29269;33294
63128;Saint Louis;MO;St. Louis;38.49369;-90.38306;30540
63129;Saint Louis;MO;St. Louis;38.45654;-90.32202;51553
63130;Saint Louis;MO;St. Louis;38.66491;-90.32495;28910
63136;Saint Louis;MO;St. Louis;38.74418;-90.25979;40929
63146;Saint Louis;MO;St. Louis;38.70135;-90.47634;30678
63301;Saint Charles;MO;St. Charles;38.86159;-90.47207;52667
63303;Saint Charles;MO;St. Charles;38.74013;-90.54266;46089
63304;Saint Charles;MO;St. Charles;38.70583;-90.68666;43195
63366;O'Fallon;MO;St. Charles;38.85918;-90.71964;54769
63367;Lake Saint Louis;MO;St. Charles;38.77805;-90.79536;29725
63368;O'Fallon;MO;St. Charles;38.7516;-90.72895;46966
63376;Saint Peters;MO;St. Charles;38.80022;-90.61636;74962
63379;Troy;MO;Lincoln;38.99817;-90.99037;27731
63385;Wentzville;MO;St. Charles;38.79732;-90.85649;51330
63640;Farmington;MO;St. Francois;37.75446;-90.36525;29263
63701;Cape Girardeau;MO;Cape Girardeau;37.33522;-89.58043;39345
63755;Jackson;MO;Cape Girardeau;37.44351;-89.64193;27629
63901;Poplar Bluff;MO;Butler;36.77168;-90.45012;35324
64012;Belton;MO;Cass;38.78906;-94.55204;29304
64014;Blue Springs;MO;Jackson;39.00893;-94.25533;28788
64015;Blue Springs;MO;Jackson;39.02099;-94.3006;32245
64030;Grandview;MO;Jackson;38.87996;-94.52312;26422
64055;Independence;MO;Jackson;39.05061;-94.39848;35960
64068;Liberty;MO;Clay;39.25924;-94.39042;37758
64081;Lees Summit;MO;Jackson;38.90971;-94.40953;25305
64083;Raymore;MO;Cass;38.80082;-94.4483;26201
64093;Warrensburg;MO;Johnson;38.79057;-93.73206;28199
64118;Kansas City;MO;Clay;39.21301;-94.57497;41984
64119;Kansas City;MO;Clay;39.21137;-94.5186;33199
64133;Kansas City;MO;Jackson;39.01406;-94.45689;36249
64151;Kansas City;MO;Platte;39.21494;-94.63115;28526
64152;Kansas City;MO;Platte;39.21278;-94.72271;31545
64155;Kansas City;MO;Clay;39.28031;-94.56801;28824
64801;Joplin;MO;Jasper;37.11056;-94.4974;36287
64804;Joplin;MO;Newton;37.01955;-94.51137;37016
64836;Carthage;MO;Jasper;37.18886;-94.28898;26562
64850;Neosho;MO;Newton;36.86008;-94.3975;25126
65101;Jefferson City;MO;Cole;38.49143;-92.15009;28793
65109;Jefferson City;MO;Cole;38.57365;-92.27791;41145
65201;Columbia;MO;Boone;38.89595;-92.24365;50011
65202;Columbia;MO;Boone;39.01721;-92.29822;47327
65203;Columbia;MO;Boone;38.89497;-92.39928;61539
65301;Sedalia;MO;Pettis;38.69922;-93.22104;35091
65401;Rolla;MO;Phelps;37.90691;-91.76374;32714
65536;Lebanon;MO;Laclede;37.68942;-92.64974;29915
65616;Branson;MO;Taney;36.67133;-93.24887;28460
65714;Nixa;MO;Christian;37.03801;-93.31976;37013
65721;Ozark;MO;Christian;36.9805;-93.21045;33452
65775;West Plains;MO;Howell;36.6995;-91.85999;25773
65802;Springfield;MO;Greene;37.21048;-93.35167;46739
65803;Springfield;MO;Greene;37.28464;-93.29036;42882
65804;Springfield;MO;Greene;37.14822;-93.25294;40935
65807;Springfield;MO;Greene;37.166;-93.32483;56659
66030;Gardner;KS;Johnson;38.81519;-94.94114;26328
66044;Lawrence;KS;Douglas;39.03187;-95.20991;28820
66048;Leavenworth;KS;Leavenworth;39.27891;-94.98527;35717
66049;Lawrence;KS;Douglas;38.97773;-95.34729;32015
66061;Olathe;KS;Johnson;38.89633;-94.88029;67967
66062;Olathe;KS;Johnson;38.83677;-94.78455;78841
66102;Kansas City;KS;Wyandotte;39.11246;-94.68842;29443
66104;Kansas City;KS;Wyandotte;39.15043;-94.68861;27033
66109;Kansas City;KS;Wyandotte;39.16367;-94.8283;28355
66212;Overland Park;KS;Johnson;38.9563;-94.68154;32917
66213;Overland Park;KS;Johnson;38.89885;-94.70517;30539
66215;Lenexa;KS;Johnson;38.95649;-94.74304;25960
66221;Overland Park;KS;Johnson;38.84786;-94.71437;25550
66441;Junction City;KS;Geary;38.98199;-96.80289;25828
66502;Manhattan;KS;Riley;39.14146;-96.52906;43693
66614;Topeka;KS;Shawnee;39.01362;-95.84115;32538
66801;Emporia;KS;Lyon;38.41105;-96.2221;27585
67037;Derby;KS;Sedgwick;37.56646;-97.22095;30278
67203;Wichita;KS;Sedgwick;37.70402;-97.36497;30710
67207;Wichita;KS;Sedgwick;37.66567;-97.22923;27414
67212;Wichita;KS;Sedgwick;37.70247;-97.43658;42902
67217;Wichita;KS;Sedgwick;37.61535;-97.36239;32603
67401;Salina;KS;Saline;38.83554;-97.64621;50217
67801;Dodge City;KS;Ford;37.72961;-100.05406;30967
67846;Garden City;KS;Finney;38.02311;-100.77756;34475
68022;Elkhorn;NE;Douglas;41.27744;-96.24558;36538
68025;Fremont;NE;Dodge;41.43749;-96.49158;31658
68046;Papillion;NE;Sarpy;41.12206;-96.06138;35085
68104;Omaha;NE;Douglas;41.29525;-96.00104;36673
68107;Omaha;NE;Douglas;41.20888;-95.95126;31540
68116;Omaha;NE;Douglas;41.29842;-96.16629;34501
68123;Bellevue;NE;Sarpy;41.10108;-95.94774;33804
68134;Omaha;NE;Douglas;41.29776;-96.0503;28823
68135;Omaha;NE;Douglas;41.2052;-96.19576;30523
68144;Omaha;NE;Douglas;41.23473;-96.11909;25732
68164;Omaha;NE;Douglas;41.29886;-96.10949;28564
68502;Lincoln;NE;Lancaster;40.78361;-96.70083;25846
68506;Lincoln;NE;Lancaster;40.78422;-96.63959;27531
68516;Lincoln;NE;Lancaster;40.73493;-96.6428;48903
68521;Lincoln;NE;Lancaster;40.8618;-96.71519;37050
68601;Columbus;NE;Platte;41.45205;-97.39477;30944
68701;Norfolk;NE;Madison;42.02024;-97.44099;31417
68801;Grand Island;NE;Hall;40.94949;-98.29295;30824
68803;Grand Island;NE;Hall;40.95357;-98.41593;25534
68901;Hastings;NE;Adams;40.59092;-98.36599;26264
69101;North Platte;NE;Lincoln;41.1502;-100.80319;27198
70001;Metairie;LA;Jefferson;29.98272;-90.16881;38950
70003;Metairie;LA;Jefferson;29.99874;-90.21418;39344
70056;Gretna;LA;Jefferson;29.88848;-90.03028;40348
70058;Harvey;LA;Jefferson;29.8701;-90.06708;39578
70065;Kenner;LA;Jefferson;30.02767;-90.25405;48936
70068;La Place;LA;St. John the Baptist;30.14113;-90.43502;32720
70072;Marrero;LA;Jefferson;29.83012;-90.12724;55693
70094;Westwego;LA;Jefferson;29.91162;-90.20876;32130
70115;New Orleans;LA;Orleans;29.92375;-90.10219;31183
70117;New Orleans;LA;Orleans;29.9685;-90.03004;25652
70118;New Orleans;LA;Orleans;29.9451;-90.1257;36072
70119;New Orleans;LA;Orleans;29.97567;-90.08729;37253
70122;New Orleans;LA;Orleans;30.00835;-90.06467;35253
70123;New Orleans;LA;Jefferson;29.951;-90.20501;27386
70126;New Orleans;LA;Orleans;30.01948;-90.01739;27047
70131;New Orleans;LA;Orleans;29.9081;-89.96044;25151
70301;Thibodaux;LA;Lafourche;29.81431;-90.7411;50095
70360;Houma;LA;Terrebonne;29.58396;-90.81001;28574
70364;Houma;LA;Terrebonne;29.63419;-90.68752;28716
70403;Hammond;LA;Tangipahoa;30.47989;-90.48639;30173
70433;Covington;LA;St. Tammany;30.46184;-90.13796;41876
70448;Mandeville;LA;St. Tammany;30.36278;-90.03943;26338
70454;Ponchatoula;LA;Tangipahoa;30.39525;-90.3682;34564
70458;Slidell;LA;St. Tammany;30.25864;-89.79441;39034
70461;Slidell;LA;St. Tammany;30.2326;-89.70931;34808
70501;Lafayette;LA;Lafayette;30.2391;-91.99122;26465
70503;Lafayette;LA;Lafayette;30.17353;-92.05901;28643
70506;Lafayette;LA;Lafayette;30.19586;-92.08075;42318
70508;Lafayette;LA;Lafayette;30.15627;-92.02913;40592
70517;Breaux Bridge;LA;St. Martin;30.28421;-91.79615;26024
70560;New Iberia;LA;Iberia;29.93965;-91.8642;36996
70570;Opelousas;LA;St. Landry;30.5315;-92.10852;37565
70592;Youngsville;LA;Lafayette;30.08024;-92.01338;32167
70601;Lake Charles;LA;Calcasieu;30.22627;-93.21525;30872
70605;Lake Charles;LA;Calcasieu;30.13048;-93.27418;40482
70607;Lake Charles;LA;Cameron;30.04982;-93.20606;27080
70634;Deridder;LA;Beauregard;30.80142;-93.24309;25194
70663;Sulphur;LA;Calcasieu;30.2772;-93.39086;27799
70726;Denham Springs;LA;Livingston;30.42994;-90.90361;63575
70737;Gonzales;LA;Ascension;30.22587;-90.92271;49084
70769;Prairieville;LA;Ascension;30.30802;-90.93967;49278
70791;Zachary;LA;East Baton Rouge;30.65013;-91.15734;30385
70802;Baton Rouge;LA;East Baton Rouge;30.44691;-91.17554;25118
70806;Baton Rouge;LA;East Baton Rouge;30.44879;-91.1247;28302
70808;Baton Rouge;LA;East Baton Rouge;30.4057;-91.14236;35843
70809;Baton Rouge;LA;East Baton Rouge;30.39408;-91.07063;25732
70810;Baton Rouge;LA;East Baton Rouge;30.34637;-91.07998;42659
70815;Baton Rouge;LA;East Baton Rouge;30.45537;-91.06648;31024
70816;Baton Rouge;LA;East Baton Rouge;30.4288;-91.02144;45718
70817;Baton Rouge;LA;East Baton Rouge;30.37558;-90.98026;33482
71106;Shreveport;LA;Caddo;32.38507;-93.73558;34117
71107;Shreveport;LA;Caddo;32.59509;-93.85909;31734
71111;Bossier City;LA;Bossier;32.57904;-93.70379;43925
71112;Bossier City;LA;Bossier;32.44373;-93.63874;33587
71202;Monroe;LA;Ouachita;32.39549;-92.05663;25444
71203;Monroe;LA;Ouachita;32.58398;-92.01351;38354
71270;Ruston;LA;Lincoln;32.49378;-92.64139;32885
71291;West Monroe;LA;Ouachita;32.56977;-92.18277;35269
71303;Alexandria;LA;Rapides;31.28081;-92.54308;25138
71360;Pineville;LA;Rapides;31.31597;-92.34593;34653
71603;Pine Bluff;AR;Jefferson;34.12881;-92.08492;29578
71730;El Dorado;AR;Union;33.20303;-92.63458;29760
71854;Texarkana;AR;Miller;33.44445;-93.90504;35720
71901;Hot Springs National Park;AR;Garland;34.52682;-92.97247;28937
71913;Hot Springs National Park;AR;Garland;34.44677;-93.09981;47477
72015;Benton;AR;Saline;34.49298;-92.58974;28712
72019;Benton;AR;Saline;34.63498;-92.69926;30055
72023;Cabot;AR;Lonoke;34.95909;-92.05925;37452
72032;Conway;AR;Faulkner;35.07393;-92.36451;34469
72034;Conway;AR;Faulkner;35.05405;-92.47945;50285
72076;Jacksonville;AR;Pulaski;34.91072;-92.14303;38437
72113;Maumelle;AR;Pulaski;34.85926;-92.39875;25596
72120;Sherwood;AR;Pulaski;34.89776;-92.24431;34365
72143;Searcy;AR;White;35.2279;-91.73613;35000
72204;Little Rock;AR;Pulaski;34.71739;-92.3582;30525
72209;Little Rock;AR;Pulaski;34.6805;-92.33974;31607
72223;Little Rock;AR;Pulaski;34.79251;-92.49091;26986
72401;Jonesboro;AR;Craighead;35.86835;-90.66193;42602
72404;Jonesboro;AR;Craighead;35.77656;-90.78356;29968
72450;Paragould;AR;Greene;36.0784;-90.51695;40807
72501;Batesville;AR;Independence;35.79167;-91.65399;26218
72601;Harrison;AR;Boone;36.23669;-93.09181;31370
72653;Mountain Home;AR;Baxter;36.34292;-92.38603;29564
72701;Fayetteville;AR;Washington;35.9873;-94.08179;49835
72703;Fayetteville;AR;Washington;36.1155;-94.04897;35896
72704;Fayetteville;AR;Washington;36.10475;-94.29539;32497
72712;Bentonville;AR;Benton;36.39837;-94.22196;38690
72713;Bentonville;AR;Benton;36.30036;-94.28372;28999
72756;Rogers;AR;Benton;36.32214;-93.9922;41791
72758;Rogers;AR;Benton;36.29898;-94.14099;48233
72762;Springdale;AR;Washington;36.18747;-94.22794;46092
72764;Springdale;AR;Washington;36.17746;-94.051;58719
72903;Fort Smith;AR;Sebastian;35.35241;-94.36042;27242
72956;Van Buren;AR;Crawford;35.46895;-94.3489;34546
82001;Cheyenne;WY;Laramie;41.095;-104.93265;38168
82009;Cheyenne;WY;Laramie;41.38431;-104.85415;35081
82601;Casper;WY;Natrona;43.0655;-106.34618;26721
82604;Casper;WY;Natrona;42.91751;-106.7084;27487
82718;Gillette;WY;Campbell;43.91777;-105.61603;26619
82801;Sheridan;WY;Sheridan;44.83618;-106.89258;26310
82901;Rock Springs;WY;Sweetwater;41.38121;-109.02469;27198
83201;Pocatello;ID;Bannock;42.88949;-112.38324;39902
83221;Blackfoot;ID;Bingham;43.30874;-112.53217;29081
83301;Twin Falls;ID;Twin Falls;42.39472;-114.52203;63592
83401;Idaho Falls;ID;Bonneville;43.53222;-111.86516;47972
83402;Idaho Falls;ID;Bonneville;43.53011;-112.16786;29994
83404;Idaho Falls;ID;Bonneville;43.42818;-112.01432;27500
83440;Rexburg;ID;Madison;43.81092;-111.80779;51421
83442;Rigby;ID;Jefferson;43.62931;-111.82507;25609
83501;Lewiston;ID;Nez Perce;46.2283;-116.90608;37520
83605;Caldwell;ID;Canyon;43.66442;-116.65171;41325
83607;Caldwell;ID;Canyon;43.7116;-116.74362;35491
83616;Eagle;ID;Ada;43.77667;-116.38977;35413
83634;Kuna;ID;Ada;43.44824;-116.33287;36286
83642;Meridian;ID;Ada;43.57334;-116.40116;62279
83646;Meridian;ID;Ada;43.65;-116.43247;76023
83651;Nampa;ID;Canyon;43.58438;-116.62884;38121
83686;Nampa;ID;Canyon;43.49643;-116.61207;60993
83687;Nampa;ID;Canyon;43.60998;-116.52997;43135
83704;Boise;ID;Ada;43.62765;-116.28716;42719
83705;Boise;ID;Ada;43.55609;-116.22002;26830
83706;Boise;ID;Ada;43.59108;-116.19427;35524
83709;Boise;ID;Ada;43.55212;-116.28847;58928
83713;Boise;ID;Ada;43.63897;-116.33464;31549
83714;Garden City;ID;Ada;43.72444;-116.27017;27564
83814;Coeur D Alene;ID;Kootenai;47.63717;-116.75811;26059
83815;Coeur D Alene;ID;Kootenai;47.72498;-116.78732;41405
83843;Moscow;ID;Latah;46.72257;-116.94132;26591
83854;Post Falls;ID;Kootenai;47.7267;-116.97511;54851
84003;American Fork;UT;Utah;40.46629;-111.69334;57430
84005;Eagle Mountain;UT;Utah;40.32277;-111.99942;52530
84009;South Jordan;UT;Salt Lake;40.55221;-112.05362;44186
84010;Bountiful;UT;Davis;40.87433;-111.83042;46871
84015;Clearfield;UT;Davis;41.12073;-112.06129;71812
84020;Draper;UT;Salt Lake;40.49885;-111.8635;50278
84025;Farmington;UT;Davis;40.97667;-111.89874;25389
84032;Heber City;UT;Wasatch;40.35839;-111.188;26111
84037;Kaysville;UT;Davis;40.99281;-111.91444;39415
84040;Layton;UT;Davis;41.09121;-111.89674;28509
84041;Layton;UT;Davis;41.07137;-111.98416;55180
84043;Lehi;UT;Utah;40.41209;-111.87377;88390
84044;Magna;UT;Salt Lake;40.73;-112.1474;30031
84045;Saratoga Springs;UT;Utah;40.28574;-111.91384;45429
84047;Midvale;UT;Salt Lake;40.61533;-111.89176;37411
84057;Orem;UT;Utah;40.31427;-111.70948;36881
84058;Orem;UT;Utah;40.27474;-111.71468;35099
84062;Pleasant Grove;UT;Utah;40.38586;-111.68421;47813
84065;Riverton;UT;Salt Lake;40.495;-111.9444;50768
84067;Roy;UT;Weber;41.17189;-112.04803;38794
84070;Sandy;UT;Salt Lake;40.57707;-111.88916;30472
84074;Tooele;UT;Tooele;40.57379;-112.29914;59706
84075;Syracuse;UT;Davis;41.05975;-112.06933;35545
84078;Vernal;UT;Uintah;40.46403;-109.5084;30975
84081;West Jordan;UT;Salt Lake;40.60275;-112.03821;52314
84084;West Jordan;UT;Salt Lake;40.62139;-111.96603;31542
84088;West Jordan;UT;Salt Lake;40.59507;-111.96077;39228
84092;Sandy;UT;Salt Lake;40.55803;-111.74205;27651
84094;Sandy;UT;Salt Lake;40.57177;-111.86201;27507
84095;South Jordan;UT;Salt Lake;40.55856;-111.94165;38532
84096;Herriman;UT;Salt Lake;40.50539;-112.08546;74603
84106;Salt Lake City;UT;Salt Lake;40.70678;-111.85571;35213
84107;Salt Lake City;UT;Salt Lake;40.65799;-111.88447;38257
84109;Salt Lake City;UT;Salt Lake;40.70196;-111.7051;25544
84115;Salt Lake City;UT;Salt Lake;40.71467;-111.89266;28882
84116;Salt Lake City;UT;Salt Lake;40.83258;-112.01691;38625
84118;Salt Lake City;UT;Salt Lake;40.65598;-112.03812;42853
84119;West Valley City;UT;Salt Lake;40.70289;-111.94591;50070
84120;West Valley City;UT;Salt Lake;40.69686;-112.00178;50799
84121;Salt Lake City;UT;Salt Lake;40.62557;-111.69864;38912
84123;Salt Lake City;UT;Salt Lake;40.65837;-111.92177;37054
84128;West Valley City;UT;Salt Lake;40.70518;-112.04259;32126
84129;Salt Lake City;UT;Salt Lake;40.6536;-111.96209;37442
84302;Brigham City;UT;Box Elder;41.57956;-112.04769;27053
84321;Logan;UT;Cache;41.77938;-111.68316;51702
84341;Logan;UT;Cache;41.77197;-111.81128;25560
84401;Ogden;UT;Weber;41.21962;-112.03352;48303
84403;Ogden;UT;Weber;41.19379;-111.9038;37721
84404;Ogden;UT;Weber;41.27198;-112.11705;66587
84405;Ogden;UT;Weber;41.15747;-111.96499;34818
84414;Ogden;UT;Weber;41.32578;-111.96547;34334
84601;Provo;UT;Utah;40.22593;-111.6955;32330
84604;Provo;UT;Utah;40.3313;-111.57284;44707
84606;Provo;UT;Utah;40.2149;-111.62619;35690
84651;Payson;UT;Utah;39.95633;-111.69342;29503
84660;Spanish Fork;UT;Utah;40.00724;-111.4268;48583
84663;Springville;UT;Utah;40.19266;-111.48917;36207
84720;Cedar City;UT;Iron;37.55477;-113.25665;25708
84721;Cedar City;UT;Iron;37.77021;-113.13308;30641
84770;Saint George;UT;Washington;37.13818;-113.6294;48397
84780;Washington;UT;Washington;37.12798;-113.48108;32366
84790;Saint George;UT;Washington;37.04615;-113.55738;55892
85008;Phoenix;AZ;Maricopa;33.46355;-111.98746;59716
85009;Phoenix;AZ;Maricopa;33.44457;-112.12661;52064
85014;Phoenix;AZ;Maricopa;33.50903;-112.05665;25911
85015;Phoenix;AZ;Maricopa;33.50908;-112.10184;41490
85016;Phoenix;AZ;Maricopa;33.50953;-112.03041;37074
85017;Phoenix;AZ;Maricopa;33.50898;-112.12381;46129
85018;Phoenix;AZ;Maricopa;33.5194;-111.99309;37297
85019;Phoenix;AZ;Maricopa;33.50952;-112.14307;27429
85020;Phoenix;AZ;Maricopa;33.56766;-112.05485;34916
85021;Phoenix;AZ;Maricopa;33.56046;-112.09442;39828
85022;Phoenix;AZ;Maricopa;33.62685;-112.05113;53811
85023;Phoenix;AZ;Maricopa;33.63156;-112.09452;35034
85024;Phoenix;AZ;Maricopa;33.69042;-112.04632;26199
85027;Phoenix;AZ;Maricopa;33.6771;-112.10206;39487
85029;Phoenix;AZ;Maricopa;33.59546;-112.11002;49683
85031;Phoenix;AZ;Maricopa;33.49491;-112.16835;31191
85032;Phoenix;AZ;Maricopa;33.62624;-112.00368;70839
85033;Phoenix;AZ;Maricopa;33.49443;-112.21193;57591
85035;Phoenix;AZ;Maricopa;33.47167;-112.19538;53424
85037;Phoenix;AZ;Maricopa;33.49038;-112.26487;54608
85040;Phoenix;AZ;Maricopa;33.40585;-112.02658;34117
85041;Phoenix;AZ;Maricopa;33.38643;-112.10928;63862
85042;Phoenix;AZ;Maricopa;33.35911;-112.04949;45903
85043;Phoenix;AZ;Maricopa;33.4323;-112.19744;41331
85044;Phoenix;AZ;Maricopa;33.33997;-112.00617;39347
85048;Phoenix;AZ;Maricopa;33.30362;-112.03192;34664
85050;Phoenix;AZ;Maricopa;33.68739;-111.99854;33118
85051;Phoenix;AZ;Maricopa;33.55914;-112.13324;45768
85053;Phoenix;AZ;Maricopa;33.6296;-112.13184;29773
85085;Phoenix;AZ;Maricopa;33.75637;-112.07426;31458
85086;Phoenix;AZ;Maricopa;33.82639;-112.12876;43270
85119;Apache Junction;AZ;Pinal;33.38682;-111.50824;25420
85120;Apache Junction;AZ;Pinal;33.38706;-111.56311;31191
85122;Casa Grande;AZ;Pinal;32.91672;-111.74798;61624
85132;Florence;AZ;Pinal;32.92358;-111.19119;38671
85138;Maricopa;AZ;Pinal;33.0151;-111.98681;55260
85140;San Tan Valley;AZ;Pinal;33.24805;-111.48921;51260
85142;Queen Creek;AZ;Pinal;33.19302;-111.66645;93700
85143;San Tan Valley;AZ;Pinal;33.15602;-111.51974;44444
85201;Mesa;AZ;Maricopa;33.4336;-111.84929;51400
85202;Mesa;AZ;Maricopa;33.38252;-111.87482;38750
85203;Mesa;AZ;Maricopa;33.44997;-111.80403;38035
85204;Mesa;AZ;Maricopa;33.39666;-111.78786;65155
85205;Mesa;AZ;Maricopa;33.43227;-111.71804;45116
85206;Mesa;AZ;Maricopa;33.39685;-111.71758;37235
85207;Mesa;AZ;Maricopa;33.45362;-111.63631;51178
85208;Mesa;AZ;Maricopa;33.40301;-111.63194;37225
85209;Mesa;AZ;Maricopa;33.37877;-111.63476;43150
85210;Mesa;AZ;Maricopa;33.38955;-111.84337;39015
85212;Mesa;AZ;Maricopa;33.32064;-111.63088;55283
85213;Mesa;AZ;Maricopa;33.44764;-111.76962;36836
85224;Chandler;AZ;Maricopa;33.32351;-111.87616;47963
85225;Chandler;AZ;Maricopa;33.31748;-111.83167;72297
85226;Chandler;AZ;Maricopa;33.26519;-111.94641;42294
85233;Gilbert;AZ;Maricopa;33.35242;-111.8115;39077
85234;Gilbert;AZ;Maricopa;33.36479;-111.73924;51283
85248;Chandler;AZ;Maricopa;33.2145;-111.86667;37095
85249;Chandler;AZ;Maricopa;33.22652;-111.79918;48746
85251;Scottsdale;AZ;Maricopa;33.49406;-111.92025;40780
85254;Scottsdale;AZ;Maricopa;33.61474;-111.95176;45558
85255;Scottsdale;AZ;Maricopa;33.6824;-111.8177;45346
85257;Scottsdale;AZ;Maricopa;33.46354;-111.91486;29812
85258;Scottsdale;AZ;Maricopa;33.56337;-111.89268;25545
85260;Scottsdale;AZ;Maricopa;33.60943;-111.89113;39896
85281;Tempe;AZ;Maricopa;33.42805;-111.93157;72762
85282;Tempe;AZ;Maricopa;33.3943;-111.93242;53624
85283;Tempe;AZ;Maricopa;33.36461;-111.93196;47459
85286;Chandler;AZ;Maricopa;33.27146;-111.83156;50621
